,comment,target
474,"The tutor is doing great describing everything in a short, tight format. I had a great time understanding Bootstrap.It would be great if we had more exercises. A separate project, mirroring the one from the lectures and exercises.","{'tutor': ['tutor'], 'everyth': ['everything'], 'format': ['format'], 'time': ['time'], 'bootstrap.it': ['Bootstrap.It'], 'exercis': ['exercises'], 'project': ['project'], 'mirror': ['mirroring']}"
475,I love Muppala!!!,{'muppala': ['Muppala']}
476,Perfect course,{'perfect cours': ['Perfect course']}
477,Excellent course and teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
478,Great course! Easy to understand for a beginner and gives all necessary info for building a website.,"{'cours': ['course'], 'easi': ['Easy'], 'beginn': ['beginner'], 'info': ['info'], 'websit': ['website']}"
479,The best course I've seen! I can't describe how many new things I've learn during this course and how helpful it became for me!,"{'cours': ['course'], 'thing': ['things']}"
480,Very fun!,{'fun': ['fun']}
481,Very good course. Enjoy it a lot. Thank you Professor Jogesh.,"{'cours': ['course'], 'lot': ['lot'], 'professor jogesh': ['Professor Jogesh']}"
482,excellent course and the Teacher is the best.,"{'cours': ['course'], 'teacher': ['Teacher']}"
483,Good,{}
484,"Fairly disappointing compared to the first week of this course. The balance of instruction to exercise was very low. I also resent being sent to raw Bootstrap documentation; if I could have read that, I likely wouldn't be taking the course. It makes it frustrating to jump into the exercises when the course had 5-7 minutes of lectures, 15 minutes on the exercise and then an assignment on something new.Update I'm also impressed by Mr. Muppala taking feedback like a boss and blaming students for low reviews.","{'week': ['week'], 'cours': ['course'], 'balanc': ['balance'], 'instruct': ['instruction'], 'exercis': ['exercises', 'exercise'], 'bootstrap document': ['Bootstrap documentation'], 'minut': ['minutes'], 'assign': ['assignment'], 'mr. muppala': ['Mr. Muppala'], 'feedback': ['feedback'], 'boss': ['boss'], 'student': ['students'], 'review': ['reviews']}"
485,Really good course. Well structured and with a great teacher. It is really worth it.,"{'cours': ['course'], 'teacher': ['teacher']}"
486,"Nice courses, covering the fundamental knowledge for Bootstrap","{'cours': ['courses'], 'knowledg': ['knowledge'], 'bootstrap': ['Bootstrap']}"
487,Great Course !!,{'cours': ['Course']}
488,Well organized course.,{'cours': ['course']}
489,Really useful. Thanks for everything.,"{'thank': ['Thanks'], 'everyth': ['everything']}"
490,Good Professor. Very knowledgeable,{'professor': ['Professor']}
491,The best way to understand Bootstrap was to do a hands-on project. Professor Jogesh Muppala has done an amazing work explaining it with the project work.,"{'way': ['way'], 'bootstrap': ['Bootstrap'], 'project': ['project'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'work': ['work'], 'project work': ['project work']}"
492,Very good and interesting. I had great fun!,{'fun': ['fun']}
493,"Very nice course, was very easy to learn from!",{'cours': ['course']}
494,Really the best!!! But It will be good if lecture includes some errors we can make and silly mistakes which affects results adversely. Jogesh sir is very good teacher and he is clear and brief in less time,"{'!!!': ['!!!'], 'lectur': ['lecture'], 'error': ['errors'], 'mistak': ['mistakes'], 'result': ['results'], 'sir': ['sir'], 'teacher': ['teacher'], 'time': ['time']}"
495,I'm feeling great doing this specialization. Thank you by the valuable content.,"{'special': ['specialization'], 'content': ['content']}"
496,Top,{}
497,Excelent course to learn about bootstrap and fundamental CSS and Javascript.I recommend foolowing this course and his teacher.,"{'cours': ['course'], 'bootstrap': ['bootstrap'], 'css': ['CSS'], 'teacher': ['teacher']}"
498,"Good Overview of Bootstrap, its usage and frameworks. ","{'overview': ['Overview'], 'bootstrap': ['Bootstrap'], 'usag': ['usage'], 'framework': ['frameworks']}"
499,Great course for learning bootstrap and other tools! Congratulations.,"{'cours': ['course'], 'bootstrap': ['bootstrap'], 'tool': ['tools']}"
500,It was a nice time to do all these exercises and watch videos with all steps to complete the task,"{'time': ['time'], 'exercis': ['exercises'], 'video': ['videos'], 'step': ['steps'], 'task': ['task']}"
501,Good but the assignments are minor changes instead of full blown impls,"{'assign': ['assignments'], 'chang': ['changes'], 'impl': ['impls']}"
502,Great course ! ,{'cours': ['course']}
503,"This course took me from barely understanding html5 and js to being able to create with help navbars, drop-downs, breadcrumbs, carousel, modals, thumbnail inserts, and a lot more. I also learned to use Brackets, a very helpful code editor. Instruction was thoroughly organized, and I never, ever found a syntax error in the code Prof. Muppala provided. I am looking forward to the next course in this full-stack series. ","{'cours': ['course'], 'html5': ['html5'], 'js': ['js'], 'carousel': ['carousel'], 'lot': ['lot'], 'bracket': ['Brackets'], 'code editor': ['code editor'], 'instruct': ['Instruction'], 'syntax error': ['syntax error'], 'code prof. muppala': ['code Prof. Muppala'], 'seri': ['series']}"
504,It nice to be building on one examples and see different ways to do it.,"{'exampl': ['examples'], 'way': ['ways']}"
505,Excellent course and instructor. I just wish the Angular course had an option to do the exercises without purchasing the course.,"{'cours': ['course'], 'instructor': ['instructor'], 'option': ['option'], 'exercis': ['exercises']}"
506,Great course,{'cours': ['course']}
507,it was a nice course and i enjoyed with the learning ,"{'cours': ['course'], 'learn': ['learning']}"
508,"Course is great, but I putted 4 stars because of missing hints for assignments. It will be great to have such hints in this course.","{'cours': ['course', 'Course'], 'star': ['stars'], 'hint': ['hints'], 'assign': ['assignments']}"
509,Good course! It will be much better if the slides can be packaged in a zip file for the learners to download.,"{'cours': ['course'], 'slide': ['slides'], 'zip file': ['zip file'], 'learner': ['learners']}"
510,Nice and helpful course,{'cours': ['course']}
511,Great way to get started with Bootstrap's functionality and gives you a way to go past the short but important course content and figuring things out by yourself.,"{'way': ['way'], 'bootstrap': ['Bootstrap'], 'function': ['functionality'], 'cours content': ['course content'], 'thing': ['things']}"
512,"Finally I understood, how the bootstrap works! Thanks a lot!","{'bootstrap': ['bootstrap'], 'thank': ['Thanks'], 'lot': ['lot']}"
513,Excellent content describing bootstrap,"{'content': ['content'], 'bootstrap': ['bootstrap']}"
514,"Very rigorous, hands-on and enriching course.All the courses from HKUST has all been superb so far.However I hope that there are machine grader to test our code instead of having only peer review","{'cours': ['courses'], 'hkust': ['HKUST'], 'code': ['code'], 'review': ['review']}"
515,"nice class, learnt a lot ","{'class': ['class'], 'lot': ['lot']}"
516,Wonderful course and instructor!!,"{'cours': ['course'], 'instructor': ['instructor']}"
517,great course,{'cours': ['course']}
518,"I really liked the course, and the way grading is design compared to other courses, even thought we should be able to take only some points off, many times it's partially well and would deserve only 1 or 2 points to be deducted, and we have to deduct all or none. thanks","{'cours': ['course', 'courses'], 'way': ['way'], 'grade': ['grading'], 'design': ['design'], 'point': ['points'], 'time': ['times'], 'thank': ['thanks']}"
519,Great course! I recommend it!,{'cours': ['course']}
520,The best course !,{'cours': ['course']}
521,awsome guide covering various tools and methods for developing a modern website. ,"{'guid': ['guide'], 'tool': ['tools'], 'method': ['methods'], 'websit': ['website']}"
522,One of the best and practical specializations on coursera.,"{'special': ['specializations'], 'coursera': ['coursera']}"
523,The course helped a lot in making me grasp the basic understanding of bootstrap,"{'cours': ['course'], 'lot': ['lot'], 'understand': ['understanding'], 'bootstrap': ['bootstrap']}"
524, excellent ,{}
525,Mr Muppala is an amazing teacher and this course delivers the information you need on a need-to-know basis. ,"{'mr muppala': ['Mr Muppala'], 'teacher': ['teacher'], 'cours': ['course'], 'inform': ['information']}"
526,Really useful for learning Bootstrap basics!,{'bootstrap basic': ['Bootstrap basics']}
527,Good course to begin with Bootstrap,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
528,Awesome! A fantastic overview!,{'overview': ['overview']}
529,Excellent course. In my opinion the learning materials of the last week can be divided in two weeks.,"{'cours': ['course'], 'opinion': ['opinion'], 'learn materi': ['learning materials'], 'week': ['weeks', 'week']}"
530,"Awesome Course. One of the best courses , i have been part of on coursera. well paced, very rich in content, very good delivery of the ideas,.Assignments very good. A value for timei just wish practice quiz to have more number of question, and more challenging. A VERY SPECIAL THANKS TO JOGESH. THANKS A LOT","{'cours': ['courses', 'Course'], 'part': ['part'], 'coursera': ['coursera'], 'content': ['content'], 'deliveri': ['delivery'], 'idea': ['ideas'], 'valu': ['value'], 'practic quiz': ['practice quiz'], 'number': ['number'], 'question': ['question'], 'thank': ['THANKS'], 'jogesh': ['JOGESH'], 'lot': ['LOT']}"
531,Thank you Sir.,{'sir': ['Sir']}
532,Great course to learn the fundamentals of bootstrap!,"{'cours': ['course'], 'fundament': ['fundamentals'], 'bootstrap': ['bootstrap']}"
533,Very nice introduction. Very structured and good assignments.,"{'introduct': ['introduction'], 'assign': ['assignments']}"
534,"Great professor, content and learn experience! I recommend it to everyone who is interested in the topic!","{'professor': ['professor'], 'content': ['content'], 'experi': ['experience'], 'everyon': ['everyone'], 'topic': ['topic']}"
535,Excellent,{}
536,I like this course very much,{'cours': ['course']}
537,very good course and awesome teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
538,Best course for front-end developers!,"{'cours': ['course'], 'develop': ['developers']}"
539,like this course very much. you will learn a lot,"{'cours': ['course'], 'lot': ['lot']}"
