,comment,target
780,"I read many materials about HTML, CSS, JS, created few small projects. I was sure that know it good, but your course opened my eyes. I found many usefull information here. Thanks a lot!","{'materi': ['materials'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'project': ['projects'], 'cours': ['course'], 'eye': ['eyes'], 'inform': ['information'], 'thank': ['Thanks'], 'lot': ['lot']}"
781,Really covers the basics,{'basic': ['basics']}
782,"Great overview, very detailed and taught well.",{'overview': ['overview']}
783,Did a nice job presenting and plenty time reviewing the material.,"{'job present': ['job presenting'], 'time': ['time'], 'materi': ['material']}"
784,Cool course! It helped me to know more about css and JS!,"{'cours': ['course'], 'css': ['css'], 'js': ['JS']}"
785,"Really enjoyed it, as it had practical work at the end of every weak","{'work': ['work'], 'end': ['end']}"
786,Advanced javascript portion is very useful. Concepts are explained in a simple manner so that everyone can grasp it quickly,"{'advanc javascript portion': ['Advanced javascript portion'], 'concept': ['Concepts'], 'manner': ['manner'], 'everyon': ['everyone']}"
787,Easy to follow. Great examples. Very Good course for a newbie like me. Very satisfied !! Would take other courses with this professor. ,"{'easi': ['Easy'], 'exampl': ['examples'], 'cours': ['course', 'courses'], 'newbi': ['newbie'], 'professor': ['professor']}"
788,"I enjoyed taking this course. It was my first touch with Html, CSS and Javascript... and I can say that I learnt a lot. ","{'cours': ['course'], 'touch': ['touch'], 'html': ['Html'], 'css': ['CSS'], 'javascript': ['Javascript'], 'lot': ['lot']}"
789,"Extremely didatic, you won't regret.",{}
790,"An Excellent course explanation along with good examples, especially on the Assessment area which let us think out of bound to focus logical part of the code","{'cours explan': ['course explanation'], 'exampl': ['examples'], 'assess area': ['Assessment area'], 'part': ['part'], 'code': ['code']}"
791,Good explanation of the concepts. Need commintment,"{'explan': ['explanation'], 'concept': ['concepts']}"
792,Great teaching,{'teach': ['teaching']}
793,Excellent way to learn,{'way': ['way']}
794,Bit basic for me,{'bit': ['Bit']}
795,the course was awesome,{'cours': ['course']}
796,great course. it offers a great background about html css and js,"{'cours': ['course'], 'background': ['background'], 'html css': ['html css'], 'js': ['js']}"
797,"good course, but not free to access the tasks. have to pay to fulfill it. ","{'cours': ['course'], 'task': ['tasks']}"
798,"Maybe quite basic, but useful on the certification path",{'certif path': ['certification path']}
799,"great course,learned a lot!","{'cours': ['course'], 'lot': ['lot']}"
800,It's a good course for beginner student,"{'cours': ['course'], 'beginn student': ['beginner student']}"
801,such a great course !,{'cours': ['course']}
802,Very Good Course for Front End Developer,"{'cours': ['Course'], 'front end develop': ['Front End Developer']}"
803,Awesome!,{}
804,3rd project can be made little more simpler !!! for begineer its really difficult ,"{'project': ['project'], 'begin': ['begineer']}"
805,"Covers almost everything for a fine understand of html, css and plain javascript","{'everyth': ['everything'], 'html': ['html'], 'css': ['css'], 'javascript': ['javascript']}"
806,Amazing,{}
807, Great ,{'great': ['Great']}
808,The instructor goes in depth and he has a way of explaining the material very clearly.,"{'instructor': ['instructor'], 'depth': ['depth'], 'way': ['way'], 'materi': ['material']}"
809,"In my opinion this course is too simple for anyone who have a bit of programming experience. On other hand, it is a base course and it is excellent for any other person with no experience. ","{'opinion': ['opinion'], 'cours': ['course'], 'anyon': ['anyone'], 'bit': ['bit'], 'program experi': ['programming experience'], 'hand': ['hand'], 'base cours': ['base course'], 'person': ['person'], 'experi': ['experience']}"
810,Very fun course and clear to understand. I would redo them just for fun but don't have time for that yet!,"{'fun cours': ['fun course'], 'fun': ['fun'], 'time': ['time']}"
811,"Excellent course, the only thing that prevented me from giving 5-starts is that it would be extremely helpful if we received feedback from the host school. Given the nature of Coursera, I know this is unfeasible, but it would still be nice. Otherwise, it's the blind leading the bind scenario. Given all that, I'd still recommend this course to anyone without reservation.","{'cours': ['course'], 'thing': ['thing'], 'feedback': ['feedback'], 'host school': ['host school'], 'natur': ['nature'], 'coursera': ['Coursera'], 'bind scenario': ['bind scenario'], 'anyon': ['anyone'], 'reserv': ['reservation']}"
812,I think this course is very successful. ,{'cours': ['course']}
813,This is a very good course taught in an easily understandable way. Its for the people who are new to website design &amp; coding,"{'cours': ['course'], 'way': ['way'], 'peopl': ['people'], 'websit design': ['website design']}"
814,Well designed course.,{'cours': ['course']}
815,Very good introduction,{'introduct': ['introduction']}
816,"Loved the real-world concepts, great starter course on HTML, CSS and JS","{'concept': ['concepts'], 'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
817,"Very well taught course. I finally understand how Javascript, HTML and CSS come together to form a webpage. Highly recommend this course!","{'cours': ['course'], 'javascript': ['Javascript'], 'html': ['HTML'], 'css': ['CSS']}"
818,"Not very good explain javascript. After this course I had many questions about this language, I not understood it enough.","{'javascript': ['javascript'], 'cours': ['course'], 'question': ['questions'], 'languag': ['language']}"
819,A Great introductory course! ,{'cours': ['course']}
820,Good course with quite a bit of material,"{'cours': ['course'], 'bit': ['bit'], 'materi': ['material']}"
821,"A very good way to learn the basics of HTML, CSS and Javascript, or refresh your old knowledge and learn some new skills. Very easy to understand even if english is not your language. I recommend it.","{'way': ['way'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'languag': ['language']}"
822,i have finished this course and it is a good introduction to HTML CSS and JS.,"{'cours': ['course'], 'introduct': ['introduction'], 'html css': ['HTML CSS'], 'js': ['JS']}"
823,Pretty basic but good,{'pretti': ['Pretty']}
824,Very good course for beginners.,"{'cours': ['course'], 'beginn': ['beginners']}"
825,Good one. Going from Basics to little bit advance. Nice assignments and Quiz added in course.,"{'basic': ['Basics'], 'bit advanc': ['bit advance'], 'assign': ['assignments'], 'quiz': ['Quiz'], 'cours': ['course']}"
826,"Easy, but good.",{'easi': ['Easy']}
827,I like the concept of the course.,"{'concept': ['concept'], 'cours': ['course']}"
828,"Perfect. Instructor is truly a Maestro. Well done, man.","{'perfect': ['Perfect'], 'instructor': ['Instructor']}"
829,Good assignment.,{'assign': ['assignment']}
830,Was good enough for one has prior knowledge. ,{'knowledg': ['knowledge']}
831,"The instructor's teaching is very clear and helpful. By the way, his pronunciation is very nice. ","{'instructor': ['instructor'], 'teach': ['teaching'], 'way': ['way'], 'pronunci': ['pronunciation']}"
832,Amazing! ,{}
833,it is a very good beginner level course and i enjoyed it a lot,"{'beginn level cours': ['beginner level course'], 'lot': ['lot']}"
834,It's excellent course!,{'cours': ['course']}
835,"Even though I had some previous knowledge of HTML, CSS and Javascript, I still learn quite a few useful things trough the course. Definitely recommend to all beginners!","{'knowledg': ['knowledge'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'thing': ['things'], 'cours': ['course'], 'beginn': ['beginners']}"
836,Awesome material,{'materi': ['material']}
837,very nice.All the material are well covered.,{'materi': ['material']}
838,I like the teacher~~He made learning html language interesting~~,"{'teacher ~': ['teacher ~'], 'html languag': ['html language'], '~ ~': ['~ ~']}"
839,"I have used JS before and thought i was pretty good with it. However, I found this course to be really useful and enjoyable. I feel my skill level has gone up a notch. ","{'js': ['JS'], 'cours': ['course'], 'skill level': ['skill level'], 'notch': ['notch']}"
840,I managed to learn things I didn't knew before. Althought thinking upfront that I have that knowledge already. Thank you!,"{'thing': ['things'], 'knowledg': ['knowledge']}"
841,Learnt alot but it needs more examples to help with the projects -note i am a total beginner and i think the time needed to study for me is 3x that was is stated.,"{'alot': ['alot'], 'exampl': ['examples'], 'project': ['projects'], 'beginn': ['beginner'], 'time': ['time'], '3x': ['3x']}"
842,Thanks for this awesome course ,"{'thank': ['Thanks'], 'cours': ['course']}"
843,fundamental course,{'cours': ['course']}
844,"Awesome course, especially for newbies ","{'cours': ['course'], 'newbi': ['newbies']}"
845,"Amazing course! Very good explanation and the structure is perfect, worth it!","{'cours': ['course'], 'explan': ['explanation'], 'structur': ['structure']}"
846,Awesome! Amazing! These online courses ARE the Future!,{'cours': ['courses']}
847,Very well laid out information and good job,{'inform job': ['information job']}
848,Great professor!This is first course that kept my attention until the end.Only thing that would make this course better is to help us a little bit less in our projects. ,"{'professor!thi': ['professor!This'], 'cours': ['course'], 'attent': ['attention'], 'thing': ['thing'], 'bit': ['bit'], 'project': ['projects']}"
849,Good introductions! Nice work! Thanks,"{'introduct': ['introductions'], 'work': ['work'], 'thank': ['Thanks']}"
850,best one ,{}
851,Excellent learning experience! ,{'learn experi': ['learning experience']}
852,The professor's presentation style is clear and straight to the point; the course is structured very well. Great course so far!,"{'professor': ['professor'], 'present style': ['presentation style'], 'point': ['point'], 'cours': ['course']}"
853,Great course!,{'cours': ['course']}
